"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"3922","Marcgravia atropunctata de Roon",5.687923,0.001768,7e-06,7.939354,0.087588,0.011,7.169729,0.04471,0.000966,10.013566,0.070369,0.009796,"Mechanism_4"
"3932","Marcgravia caudata Triana & Planch.",5.681092,0.002571,4e-06,8.071057,0.058339,0.006416,7.203543,0.028978,0.000564,9.925108,0.055455,0.005714,"Mechanism_4"
"3942","Marcgravia comosa C.Presl",5.673839,NA,0.000101,7.328437,NA,0.153993,7.062192,NA,0.013528,9.376617,NA,0.137142,"Mechanism_4"
"3952","Marcgravia coriacea Vahl",5.696287,0.000853,2e-06,7.717964,0.046472,0.002961,7.306499,0.015905,0.00026,9.603693,0.047814,0.002637,"Mechanism_4"
"3962","Marcgravia crassiflora Sleumer",5.68561,0.004243,5e-05,8.576904,0.095753,0.076997,7.114724,0.114389,0.006764,10.369189,0.211951,0.068571,"Mechanism_4"
"3972","Marcgravia dasyantha Gilg",5.686119,0.004072,5e-05,6.9295,0.031796,0.076997,7.244817,0.04888,0.006764,9.021785,0.193145,0.068571,"Mechanism_4"
"3982","Marcgravia eichleriana Wittm.",5.687765,0.006177,2.5e-05,8.08743,0.068565,0.038498,7.164155,0.02774,0.003382,9.923498,0.1548,0.034286,"Mechanism_4"
"3992","Marcgravia evenia Krug & Urb.",5.699942,NA,0.000101,7.037906,NA,0.153993,7.461066,NA,0.013528,9.299724,NA,0.137142,"Mechanism_4"
"4002","Marcgravia gentlei Lundell",5.699607,NA,0.000101,8.101678,NA,0.153993,7.409742,NA,0.013528,9.713235,NA,0.137142,"Mechanism_4"
"4013","Marcgravia longifolia J.F.Macbr.",5.696925,0.000686,2.5e-05,7.865541,0.094371,0.038498,7.071024,0.009114,0.003382,10.037807,0.045092,0.034286,"Mechanism_4"
"4022","Marcgravia maguirei de Roon",5.6842,0.003593,2e-05,7.978803,0.110747,0.030799,7.192954,0.022698,0.002706,9.951683,0.160311,0.027428,"Mechanism_4"
"4032","Marcgravia mexicana Gilg",5.688217,0.002355,4e-06,7.847554,0.069186,0.00616,7.37545,0.02255,0.000541,9.607678,0.062902,0.005486,"Mechanism_4"
"4042","Marcgravia nepenthoides Seem.",5.694872,0.001459,7e-06,7.995906,0.084051,0.011,7.428798,0.014285,0.000966,9.695944,0.074617,0.009796,"Mechanism_4"
"4052","Marcgravia nervosa Triana & Planch.",5.689991,0.001956,5e-06,7.895025,0.063488,0.007333,7.306617,0.036255,0.000676,9.835771,0.05962,0.006857,"Mechanism_4"
"4062","Marcgravia neurophylla Gilg",5.68341,NA,0.000101,7.381502,NA,0.153993,7.358831,NA,0.013528,9.264165,NA,0.137142,"Mechanism_4"
"4072","Marcgravia nubicola de Roon",5.673839,NA,0.000101,7.754053,NA,0.153993,7.309212,NA,0.013528,9.560716,NA,0.137142,"Mechanism_4"
"4082","Marcgravia oblongifolia Pav. ex Wittm.",5.683326,0.006483,2e-05,7.621248,0.172357,0.030799,7.162795,0.049715,0.002706,9.560927,0.102915,0.027428,"Mechanism_4"
"4092","Marcgravia oligandra Wright ex Griseb.",5.691508,0.008098,5e-05,7.172011,0.135862,0.076997,7.418479,0.138471,0.006764,9.045391,0.289024,0.068571,"Mechanism_4"
"4103","Marcgravia panamensis S.Dressler",5.696085,0.001848,5e-05,7.659969,0.321081,0.076997,7.409279,0.052361,0.006764,9.685139,0.230129,0.068571,"Mechanism_4"
"4113","Marcgravia patellulifera de Roon",5.696926,NA,0.000101,7.674153,NA,0.153993,7.189922,NA,0.013528,9.999343,NA,0.137142,"Mechanism_4"
"4122","Marcgravia pedunculosa Triana & Planch.",5.695915,0.000894,2e-06,7.843524,0.031034,0.0028,7.257835,0.015884,0.000246,9.791648,0.033221,0.002493,"Mechanism_4"
"4132","Marcgravia pittieri Gilg",5.69219,0.003622,2e-05,8.218209,0.102176,0.030799,7.380657,0.013157,0.002706,9.864051,0.079247,0.027428,"Mechanism_4"
"4142","Marcgravia punctifolia S.Dressler",5.69659,0.000672,5e-05,8.084021,0.062108,0.076997,7.179826,0.022091,0.006764,10.056064,0.103073,0.068571,"Mechanism_4"
"4152","Marcgravia purpurea I.W.Bailey",5.697312,0.000744,6e-06,7.794714,0.066888,0.008555,7.314696,0.021054,0.000752,9.637869,0.057061,0.007619,"Mechanism_4"
"4162","Marcgravia rectiflora Triana & Planch.",5.689538,0.003702,9e-06,7.503499,0.142963,0.013999,7.425465,0.018683,0.00123,9.399003,0.113081,0.012467,"Mechanism_4"
"4172","Marcgravia schippii Standl.",5.694969,0.004115,2.5e-05,8.058905,0.122093,0.038498,7.380499,0.054712,0.003382,9.901759,0.114386,0.034286,"Mechanism_4"
"4182","Marcgravia serrae de Roon",5.676031,0.006141,1.7e-05,8.087361,0.121651,0.025666,7.208312,0.084926,0.002255,10.040365,0.151058,0.022857,"Mechanism_4"
"4192","Marcgravia sintenisii Urb.",5.685788,NA,0.000101,8.044626,NA,0.153993,7.293018,NA,0.013528,9.522227,NA,0.137142,"Mechanism_4"
"4202","Marcgravia sororopaniana Steyerm.",5.678361,0.006828,3.4e-05,7.957203,0.216482,0.051331,7.266441,0.032802,0.004509,9.385731,0.020252,0.045714,"Mechanism_4"
"4213","Marcgravia stonei Utley",5.672464,NA,0.000101,8.076515,NA,0.153993,7.392032,NA,0.013528,9.716796,NA,0.137142,"Mechanism_4"
"4222","Marcgravia subcaudata Gilg & Werderm.",5.695246,NA,0.000101,8.214736,NA,0.153993,7.068172,NA,0.013528,10.239531,NA,0.137142,"Mechanism_4"
"4232","Marcgravia tobagensis Urb.",5.686467,NA,0.000101,7.432484,NA,0.153993,7.4313,NA,0.013528,8.956351,NA,0.137142,"Mechanism_4"
"4242","Marcgravia trianae Baill.",5.668185,0.005303,3.4e-05,7.490006,0.065754,0.051331,7.206217,0.082967,0.004509,9.169849,0.060143,0.045714,"Mechanism_4"
"4252","Marcgravia trinitatis C.Presl",5.695605,0.003659,1.7e-05,7.85689,0.143368,0.025666,7.241271,0.026785,0.002255,9.691477,0.084099,0.022857,"Mechanism_4"
"4262","Marcgravia umbellata L.",5.697548,0.001424,1.3e-05,7.266833,0.165518,0.019249,7.334855,0.030091,0.001691,9.191531,0.139766,0.017143,"Mechanism_4"
"4272","Marcgravia weberbaueri Gilg",5.686011,0.004597,1.3e-05,7.446868,0.171876,0.019249,7.229389,0.022654,0.001691,9.432062,0.171941,0.017143,"Mechanism_4"
"4282","Marcgravia williamsii J.F.Macbr.",5.684781,0.007012,2.5e-05,7.594073,0.349743,0.038498,7.231404,0.016753,0.003382,9.369582,0.097358,0.034286,"Mechanism_4"
"4292","Arcytophyllum aristatum Standl.",5.639468,0.00535,2.5e-05,7.307327,0.293675,0.038498,6.821837,0.069448,0.003382,9.488472,0.075648,0.034286,"Mechanism_4"
"4302","Hillia parasitica Jacq.",5.680543,0.001456,1e-06,7.398447,0.040861,0.001481,7.229261,0.01355,0.00013,9.356231,0.041311,0.001319,"Mechanism_4"
"4313","Malanea boliviana Standl.",5.691515,0.002088,8e-06,7.647555,0.117936,0.011846,7.156844,0.025506,0.001041,9.71789,0.09366,0.010549,"Mechanism_4"
"4322","Malanea campylocarpa C.M.Taylor",5.69698,0.000899,1.7e-05,7.95658,0.128859,0.025666,7.225282,0.053942,0.002255,10.023614,0.168941,0.022857,"Mechanism_4"
"4332","Malanea forsteronioides Müll.Arg.",5.673253,0.021993,5e-05,7.405407,0.312834,0.076997,7.137703,0.131914,0.006764,9.476488,0.456219,0.068571,"Mechanism_4"
"4342","Malanea gabrielensis Müll.Arg.",5.695097,0.001793,4e-06,7.91023,0.042511,0.006416,7.284204,0.023681,0.000564,9.769206,0.063015,0.005714,"Mechanism_4"
"4352","Malanea martiana Müll.Arg.",5.698155,0.000733,3.4e-05,7.562142,0.114146,0.051331,7.291386,0.006599,0.004509,9.505717,0.039792,0.045714,"Mechanism_4"
"4362","Malanea revolutifolia A.Amaya & Popovkin",5.695,0.00467,3.4e-05,7.239186,0.130963,0.051331,7.286597,0.053272,0.004509,9.118806,0.146316,0.045714,"Mechanism_4"
"4372","Manettia peruviana Standl.",5.658611,0,5e-05,6.704414,0,0.076997,7.142827,0,0.006764,9.043695,0,0.068571,"Mechanism_4"
"4382","Notopleura episcandens C.M.Taylor & Lorence",5.698602,NA,0.000101,7.898782,NA,0.153993,7.407924,NA,0.013528,9.583764,NA,0.137142,"Mechanism_4"
"4392","Schradera andina Steyerm.",5.683711,0.002775,9e-06,8.078417,0.143081,0.013999,7.167224,0.040861,0.00123,10.026472,0.09841,0.012467,"Mechanism_4"
"4402","Schradera brevipes Steyerm.",5.674008,0.002232,5e-05,7.848743,0.160288,0.076997,7.188606,0.051327,0.006764,9.803262,0.088456,0.068571,"Mechanism_4"
"4413","Schradera campii Standl. ex Steyerm.",5.679511,0.002524,2e-05,7.725545,0.253083,0.030799,7.049904,0.029687,0.002706,10.006438,0.232042,0.027428,"Mechanism_4"
"4422","Schradera hilliifolia Steyerm.",5.696254,0.000672,5e-05,7.913607,0.239455,0.076997,7.202213,0.012291,0.006764,10.065541,0.066197,0.068571,"Mechanism_4"
"4432","Schradera marahuacensis Steyerm.",5.680684,NA,0.000101,7.885705,NA,0.153993,7.233455,NA,0.013528,9.99017,NA,0.137142,"Mechanism_4"
"4442","Schradera marginalis Standl.",5.677235,0.004733,1e-05,7.977089,0.153078,0.015399,7.133579,0.043435,0.001353,9.948758,0.13051,0.013714,"Mechanism_4"
"4452","Schradera neeoides Standl. ex Steyerm.",5.693615,0.007837,3.4e-05,8.469999,0.290817,0.051331,7.222119,0.012779,0.006764,10.337992,0.417205,0.068571,"Mechanism_4"
"4462","Schradera nilssonii Steyerm.",5.686806,NA,0.000101,8.126223,NA,0.153993,7.314553,NA,0.013528,9.608244,NA,0.137142,"Mechanism_4"
"4472","Schradera obtusifolia C.M.Taylor",5.685696,0.013576,5e-05,8.332905,0.038106,0.076997,7.26064,0.158141,0.006764,10.093792,0.273524,0.068571,"Mechanism_4"
"4482","Schradera polycephala DC.",5.690033,0.002995,8e-06,7.849249,0.101868,0.011846,7.302758,0.029654,0.001127,9.489986,0.067622,0.011429,"Mechanism_4"
"4492","Schradera rotundata Standl. ex Steyerm.",5.686801,0.004008,1e-05,8.168194,0.148938,0.015399,7.27586,0.021107,0.001353,10.077373,0.158484,0.013714,"Mechanism_4"
"4502","Schradera subandina K.Krause",5.680496,0.002729,7e-06,7.655442,0.131344,0.010266,7.137689,0.022224,0.000902,9.649288,0.105693,0.009143,"Mechanism_4"
"4513","Schradera surinamensis Standl.",5.684763,0.002506,3.4e-05,7.995996,0.071355,0.051331,7.296425,0.020949,0.004509,9.591273,0.1559,0.045714,"Mechanism_4"
"4522","Alloplectus aquatilis C.V.Morton",5.671005,0.022559,5e-05,7.222901,0.272085,0.076997,7.232324,0.085552,0.006764,9.106229,0.073343,0.068571,"Mechanism_4"
"4532","Alloplectus inflatus J.L.Clark & L.E.Skog",5.656608,0.004972,3.4e-05,7.504565,0.237687,0.051331,7.100137,0.035415,0.004509,9.406772,0.090697,0.045714,"Mechanism_4"
"4542","Codonanthe macradenia Donn.Sm.",5.695915,0.001779,3.4e-05,7.970146,0.164677,0.051331,7.399936,0.045836,0.004509,9.766803,0.18019,0.045714,"Mechanism_4"
"4552","Columnea antennifera J.L.Clark & Clavijo",5.670743,NA,0.000101,8.243019,NA,0.153993,7.289611,NA,0.013528,9.871326,NA,0.137142,"Mechanism_4"
"4562","Columnea consanguinea Hanst.",5.686582,0.002731,5e-06,8.094184,0.081127,0.0077,7.289768,0.023551,0.000676,10.009005,0.099336,0.006857,"Mechanism_4"
"4572","Columnea florida C.V.Morton",5.686073,0.00349,7e-06,8.271359,0.082443,0.011,7.311704,0.023451,0.000966,9.925564,0.05301,0.009796,"Mechanism_4"
"4582","Columnea gigantifolia L.P.Kvist & L.E.Skog",5.667169,0.006407,1.4e-05,8.059352,0.071603,0.021999,7.050559,0.072942,0.001933,9.631242,0.104839,0.019592,"Mechanism_4"
"4592","Columnea guttata Poepp. & Endl.",5.681506,0.00219,4e-06,7.674301,0.122075,0.006695,7.117007,0.021782,0.000588,9.740801,0.10871,0.005963,"Mechanism_4"
"4602","Columnea kalbreyeriana Mast.",5.687177,0.003701,7e-06,7.833086,0.113131,0.011,7.260537,0.047109,0.000966,9.832136,0.076408,0.009796,"Mechanism_4"
"4613","Columnea labellosa H.Karst.",5.689174,0.001408,3.4e-05,7.873426,0.168109,0.051331,7.303703,0.019143,0.004509,9.864346,0.105921,0.045714,"Mechanism_4"
"4622","Columnea longinervosa L.P.Kvist & L.E.Skog",5.672839,0.009395,1.4e-05,8.138058,0.158423,0.021999,7.089282,0.101671,0.001933,9.853008,0.103582,0.019592,"Mechanism_4"
"4632","Columnea nematoloba L.P.Kvist & L.E.Skog",5.701279,0.000334,5e-05,8.245353,0.397591,0.076997,7.331345,0.081419,0.006764,10.209904,0.462603,0.068571,"Mechanism_4"
"4642","Columnea picta H.Karst.",5.685639,0.002618,5e-06,7.787324,0.156134,0.007333,7.16541,0.025208,0.000644,9.788021,0.127035,0.006531,"Mechanism_4"
"4652","Columnea pulcherrima C.V.Morton",5.697162,0.00207,1.3e-05,8.484514,0.172223,0.019249,7.275323,0.016531,0.001691,10.422205,0.093148,0.017143,"Mechanism_4"
"4662","Columnea queremalensis M.Amaya, L.E.Skog & L.P.Kvist",5.657564,NA,0.000101,8.005033,NA,0.153993,7.098376,NA,0.013528,9.621257,NA,0.137142,"Mechanism_4"
"4672","Columnea schimpffii Mansf.",5.689941,0.001702,1e-05,7.444416,0.239069,0.015399,7.068515,0.029743,0.001353,9.621873,0.26263,0.013714,"Mechanism_4"
"4682","Columnea skogii M.Amaya",5.680343,NA,0.000101,7.6587,NA,0.153993,7.349231,NA,0.013528,9.584108,NA,0.137142,"Mechanism_4"
"4692","Columnea strigosa Benth.",5.659876,0.002657,3e-06,7.394354,0.072172,0.00385,7.076723,0.021292,0.000338,9.385484,0.057671,0.003429,"Mechanism_4"
"4702","Columnea suffruticosa J.F.Sm. & L.E.Skog",5.666946,NA,0.000101,7.839919,NA,0.153993,7.185387,NA,0.013528,9.744668,NA,0.137142,"Mechanism_4"
"4713","Columnea tenella L.P.Kvist & L.E.Skog",5.670592,0.008179,1.4e-05,7.888938,0.051308,0.021999,7.057791,0.089445,0.001933,9.749814,0.068091,0.019592,"Mechanism_4"
"4722","Columnea tessmannii Mansf.",5.680431,0.003367,1.3e-05,7.46743,0.192371,0.019249,7.105937,0.030092,0.001691,9.607191,0.162501,0.017143,"Mechanism_4"
"4732","Drymonia aciculata Wiehler",5.683742,0.002768,3.4e-05,7.982623,0.039905,0.051331,7.265957,0.054497,0.004509,9.970829,0.117367,0.045714,"Mechanism_4"
"4742","Drymonia alloplectoides Hanst.",5.691303,0.002195,3e-06,7.919803,0.073403,0.004529,7.295579,0.028484,0.000398,9.885779,0.054388,0.004034,"Mechanism_4"
"4752","Drymonia anisophylla L.E.Skog & L.P.Kvist",5.69682,0.000349,6e-06,8.007257,0.026745,0.009625,7.104977,0.016074,0.000846,10.108966,0.030736,0.008571,"Mechanism_4"
"4762","Drymonia antherocycla Leeuwenb.",5.700276,NA,0.000101,7.731492,NA,0.153993,7.392648,NA,0.013528,9.605216,NA,0.137142,"Mechanism_4"
"4772","Drymonia brochidodroma Wiehler",5.671972,0.007034,1.4e-05,7.96156,0.174326,0.021999,7.007503,0.050956,0.001933,9.877413,0.122256,0.019592,"Mechanism_4"
"4782","Drymonia candida Hanst.",5.693167,0.001363,3e-06,7.802724,0.08538,0.004666,7.172294,0.021269,0.00041,9.887029,0.074256,0.004156,"Mechanism_4"
"4792","Drymonia crispa Clavijo & J.L.Clark",5.671726,0.009982,5e-05,7.746178,0.225943,0.076997,7.262129,0.081297,0.006764,9.693662,0.081196,0.068571,"Mechanism_4"
"4802","Drymonia ecuadorensis Wiehler",5.686897,0.002347,1.1e-05,7.196363,0.198261,0.01711,7.105651,0.050177,0.001503,9.231811,0.248303,0.015238,"Mechanism_4"
"4813","Drymonia killipii Wiehler",5.682898,0.007251,1.1e-05,8.299463,0.143284,0.01711,7.135739,0.058166,0.001503,10.115083,0.202892,0.015238,"Mechanism_4"
"4822","Drymonia microphylla Wiehler",5.6885,NA,0.000101,8.073403,NA,0.153993,7.351158,NA,0.013528,9.75522,NA,0.137142,"Mechanism_4"
"4832","Drymonia oxysepala Leeuwenb.",5.689762,0.004772,1.1e-05,7.654708,0.153463,0.01711,7.15034,0.024783,0.001503,9.788633,0.183436,0.015238,"Mechanism_4"
"4842","Drymonia pilifera Wiehler",5.689985,0.003814,1.7e-05,8.103769,0.053247,0.025666,7.333311,0.033857,0.002255,9.972612,0.063599,0.022857,"Mechanism_4"
"4852","Drymonia pudica L.E.Skog & Steyerm.",5.687846,0.00943,3.4e-05,6.895311,0.09457,0.051331,7.38567,0.099856,0.004509,8.847133,0.153479,0.045714,"Mechanism_4"
"4862","Drymonia pulchra Wiehler",5.686644,0.009033,2e-05,7.89591,0.314325,0.030799,7.067346,0.008469,0.002706,10.009904,0.335606,0.027428,"Mechanism_4"
"4872","Drymonia warszewicziana Hanst.",5.689865,0.00158,2e-06,7.925661,0.060152,0.002906,7.186218,0.019335,0.000255,9.952534,0.055157,0.002588,"Mechanism_4"
"4882","Glossoloma scandens J.L.Clark",5.672808,NA,0.000101,7.918992,NA,0.153993,7.095064,NA,0.013528,9.515911,NA,0.137142,"Mechanism_4"
"4892","Heppiella repens Hanst.",5.643856,NA,0.000101,7.064759,NA,0.153993,6.84588,NA,0.013528,9.256269,NA,0.137142,"Mechanism_4"
"4902","Neomortonia rosea Wiehler",5.684504,0.006604,8e-06,8.154286,0.133743,0.012833,7.157598,0.068387,0.001127,9.995554,0.136578,0.011429,"Mechanism_4"
"4913","Paradrymonia gibbosa Wiehler",5.675212,NA,0.000101,8.377931,NA,0.153993,7.299797,NA,0.013528,9.942901,NA,0.137142,"Mechanism_4"
"4922","Paradrymonia gigantea Wiehler",5.694342,0.002767,3.4e-05,8.446234,0.313838,0.051331,7.163541,0.083918,0.004509,10.396312,0.198697,0.045714,"Mechanism_4"
"4932","Paradrymonia pedunculata L.E.Skog",5.696926,NA,0.000101,8.547916,NA,0.153993,7.36897,NA,0.013528,9.828387,NA,0.137142,"Mechanism_4"
"4942","Exarata chocoensis A.H.Gentry",5.680883,0.016061,3.4e-05,7.147408,0.409401,0.051331,7.059952,0.01548,0.004509,9.469125,0.261165,0.045714,"Mechanism_4"
"4952","Schlegelia brachyantha Griseb.",5.68742,0.002483,1.3e-05,7.793111,0.130837,0.019249,7.317913,0.041491,0.001691,9.619716,0.15123,0.017143,"Mechanism_4"
"4962","Schlegelia cauliflora A.H.Gentry",5.696833,0.000374,9e-06,7.967134,0.023698,0.013999,7.098898,0.016197,0.00123,10.079708,0.017693,0.012467,"Mechanism_4"
"4972","Schlegelia chocoensis A.H.Gentry",5.690482,0.004306,1.7e-05,8.220906,0.220244,0.025666,7.141864,0.050464,0.002255,10.049959,0.127272,0.022857,"Mechanism_4"
"4982","Schlegelia darienensis Sandwith",5.692597,0.005895,9e-06,8.387592,0.198548,0.013999,7.108052,0.053755,0.00123,10.308905,0.110814,0.012467,"Mechanism_4"
"4992","Schlegelia dressleri A.H.Gentry",5.688847,0.004789,9e-06,8.025023,0.166603,0.013999,7.201316,0.057322,0.00123,9.919816,0.16987,0.012467,"Mechanism_4"
"5002","Schlegelia fastigiata Schery",5.692113,0.002161,7e-06,8.048221,0.066045,0.011,7.364113,0.016417,0.000966,9.888158,0.052408,0.009796,"Mechanism_4"
"5013","Schlegelia fuscata A.H.Gentry",5.68073,0.003844,6e-06,7.921382,0.092162,0.008555,7.303274,0.025914,0.000752,9.78214,0.091236,0.007619,"Mechanism_4"
"5022","Schlegelia macrophylla Ducke",5.697932,0.000387,3.4e-05,7.977493,0.019045,0.051331,7.072185,0.01536,0.004509,10.058615,0.065483,0.045714,"Mechanism_4"
"5032","Schlegelia monachinoi Moldenke",5.679613,0.00565,2.5e-05,7.774826,0.183694,0.038498,7.258505,0.041396,0.003382,9.838254,0.084082,0.034286,"Mechanism_4"
"5042","Schlegelia nicaraguensis Standl.",5.690067,0.002198,7e-06,7.93322,0.079429,0.010266,7.390178,0.013583,0.000902,9.66173,0.083658,0.009143,"Mechanism_4"
"5052","Schlegelia roseiflora Ducke",5.697932,0.000474,2.5e-05,7.93862,0.046602,0.038498,7.069458,0.011615,0.003382,10.062984,0.05301,0.034286,"Mechanism_4"
"5062","Schlegelia sulphurea Diels",5.692716,0.003202,5e-05,7.691024,0.271044,0.076997,7.004786,0.053971,0.006764,9.844111,0.249666,0.068571,"Mechanism_4"
"5072","Schlegelia violacea Griseb.",5.697589,0.000987,6e-06,7.71138,0.047206,0.009625,7.402339,0.012824,0.000846,9.418439,0.02631,0.008571,"Mechanism_4"
"5082","Clusiella elegans Planch. & Triana",5.692992,0.003193,9e-06,8.246194,0.164042,0.013999,7.256647,0.03635,0.00123,10.055361,0.15081,0.012467,"Mechanism_4"
"5092","Clusiella pendula Cuatrec.",5.686425,0.005272,2.5e-05,8.086464,0.221652,0.038498,7.196901,0.075206,0.003382,10.153672,0.220916,0.034286,"Mechanism_4"
"5103","Clusia amazonica Planch. & Triana",5.694384,0.000716,1e-06,7.888023,0.037702,0.002053,7.200649,0.01354,0.00018,9.901025,0.030075,0.001829,"Mechanism_4"
"5113","Clusia candelabrum Planch. & Triana",5.697905,0.000744,3e-06,7.796839,0.034521,0.00385,7.244133,0.015472,0.000338,9.771077,0.040918,0.003429,"Mechanism_4"
"5122","Clusia grammadenioides Pipoly",5.695246,0.000434,2.5e-05,8.111634,0.03803,0.038498,7.124533,0.009876,0.003382,10.023444,0.03231,0.034286,"Mechanism_4"
"5132","Clusia hammeliana Pipoly",5.69222,0.001319,2e-06,7.87992,0.047788,0.002406,7.151437,0.013383,0.000211,9.935246,0.04029,0.002143,"Mechanism_4"
"5142","Clusia insignis Mart.",5.69713,0.000839,3e-06,7.900589,0.041432,0.00385,7.209727,0.015128,0.000338,9.873098,0.042689,0.003429,"Mechanism_4"
"5152","Clusia lundellii Standl.",5.687922,0.003289,5e-06,7.548468,0.100786,0.008105,7.428049,0.015958,0.000712,9.273896,0.110222,0.007218,"Mechanism_4"
"5162","Clusia martiana Engl.",5.69535,0.001265,4e-06,8.001148,0.064038,0.005703,7.188437,0.018221,0.000501,10.035258,0.057998,0.005079,"Mechanism_4"
"5172","Clusia penduliflora Engl.",5.695576,0.001178,4e-06,7.992542,0.068535,0.0055,7.147097,0.016222,0.000483,10.032836,0.057665,0.004898,"Mechanism_4"
"5182","Clusia spathulifolia Engl.",5.694828,0.000611,4e-06,8.032392,0.031684,0.005923,7.171665,0.012673,0.00052,10.046249,0.02584,0.005275,"Mechanism_4"
"5192","Mascagnia vacciniifolia Nied.",5.690292,0.002182,8e-06,7.672318,0.095716,0.011846,7.398699,0.023666,0.001041,9.453134,0.114892,0.010549,"Mechanism_4"
"5202","Adelobotrys acreana Wurdack",5.689125,0.007194,3.4e-05,7.480357,0.082104,0.051331,7.171721,0.06966,0.004509,9.546711,0.19448,0.045714,"Mechanism_4"
"5213","Adelobotrys boissieriana Cogn.",5.685788,NA,0.000101,8.579604,NA,0.153993,6.984716,NA,0.013528,10.607847,NA,0.137142,"Mechanism_4"
"5222","Adelobotrys fuscescens Triana",5.694615,0.002429,1.7e-05,8.403413,0.133234,0.025666,7.26705,0.028976,0.002255,10.207706,0.142591,0.022857,"Mechanism_4"
"5232","Adelobotrys jefensis Almeda",5.690021,0.001183,5e-05,7.975729,0.003953,0.076997,7.33846,0.029248,0.006764,9.813802,0.008258,0.068571,"Mechanism_4"
"5242","Adelobotrys linearifolia Uribe",5.696013,0.000621,1.4e-05,8.047572,0.059247,0.021999,7.151138,0.018293,0.001933,9.985366,0.048468,0.019592,"Mechanism_4"
"5252","Adelobotrys macrantha Gleason",5.6981,0.000168,5e-05,7.929097,0.078603,0.076997,7.068166,0.003407,0.006764,10.075268,0.102208,0.068571,"Mechanism_4"
"5262","Adelobotrys macrophylla Pilg.",5.696645,0.000674,1.7e-05,8.022729,0.033065,0.025666,7.100202,0.012243,0.002255,10.081103,0.021813,0.022857,"Mechanism_4"
"5272","Adelobotrys marginata Brade",5.698996,0.000722,9e-06,7.861854,0.047591,0.013999,7.175641,0.018254,0.00123,9.828138,0.039812,0.012467,"Mechanism_4"
"5282","Adelobotrys monticola Gleason",5.67694,0.003361,1.4e-05,8.085019,0.061182,0.021999,7.252411,0.016917,0.001933,9.837021,0.077037,0.019592,"Mechanism_4"
"5292","Adelobotrys permixta Wurdack",5.68969,0.003717,2e-05,7.673286,0.11567,0.030799,7.321938,0.022125,0.002706,9.501438,0.02947,0.027428,"Mechanism_4"
"5302","Adelobotrys rachidotricha Brade",5.696913,0.005035,5e-05,7.80025,0.01536,0.076997,7.275188,0.083006,0.006764,9.693004,0.072543,0.068571,"Mechanism_4"
