"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"1683","Abuta longa Krukoff & Barneby",5.701613,NA,7.4e-05,7.400621,NA,0.139413,7.528869,NA,0.011337,8.907206,NA,0.151306,"Mechanism_1"
"1684","Abuta mycetandra Krukoff & Barneby",5.696467,0.000741,3e-06,7.858731,0.044078,0.004807,7.240055,0.021971,0.000391,9.784288,0.053368,0.005217,"Mechanism_1"
"1685","Abuta rufescens Aubl.",5.697069,0.000565,1e-06,7.75651,0.043794,0.002734,7.24512,0.019146,0.000222,9.745897,0.044823,0.002967,"Mechanism_1"
"1686","Abuta sandwithiana Krukoff & Barneby",5.69723,0.00115,5e-06,7.729478,0.046085,0.008713,7.214856,0.022468,0.000709,9.748626,0.04665,0.009457,"Mechanism_1"
"1687","Abuta seemannii Triana & Planch.",5.701613,0.000334,3.7e-05,7.858883,0.091619,0.069706,7.434551,0.002067,0.005669,9.58397,0.042313,0.075653,"Mechanism_1"
"1688","Abuta selloana Eichler",5.688444,0.002225,6e-06,7.297653,0.063281,0.011618,7.195156,0.020872,0.000945,9.216042,0.058078,0.012609,"Mechanism_1"
"1689","Abuta solimoesensis Krukoff & Barneby",5.695024,0.002195,6e-06,7.836885,0.065546,0.011618,7.15658,0.028734,0.000945,9.87508,0.059273,0.012609,"Mechanism_1"
"1690","Abuta vaupesensis Krukoff & Barneby",5.696589,0.001679,3.7e-05,7.966056,0.127712,0.069706,7.231623,0.123379,0.005669,9.951889,0.17965,0.075653,"Mechanism_1"
"1691","Abuta velutina Gleason",5.696868,0.001237,5e-06,7.897897,0.072774,0.009958,7.236392,0.038719,0.00081,9.851872,0.073455,0.010808,"Mechanism_1"
"1692","Anomospermum andersonii Krukoff",5.698041,0.001622,2.5e-05,7.547216,0.211766,0.046471,7.419646,0.036286,0.003779,9.356602,0.221544,0.050435,"Mechanism_1"
"1693","Anomospermum bolivianum Krukoff & Moldenke",5.692835,0.002298,3e-06,7.399583,0.214619,0.006337,7.264286,0.023286,0.000515,9.408569,0.226778,0.006878,"Mechanism_1"
"1694","Anomospermum grandifolium Eichler",5.698031,0.000475,4e-06,7.622902,0.065592,0.006971,7.186185,0.024802,0.000597,9.749089,0.064287,0.007963,"Mechanism_1"
"1695","Anomospermum matogrossense Krukoff & Barneby",5.690528,NA,7.4e-05,7.467942,NA,0.139413,7.27448,NA,0.011337,9.506586,NA,0.151306,"Mechanism_1"
"1696","Caryomene foveolata Barneby & Krukoff",5.700495,0.002066,2.5e-05,7.795294,0.225444,0.046471,7.225943,0.071526,0.003779,9.748069,0.224301,0.050435,"Mechanism_1"
"1697","Caryomene grandifolia Barneby & Krukoff",5.701947,NA,7.4e-05,7.513709,NA,0.139413,7.23201,NA,0.011337,9.614204,NA,0.151306,"Mechanism_1"
"1698","Caryomene olivascens Barneby & Krukoff",5.696361,0.002248,2.5e-05,7.690353,0.169303,0.046471,7.299828,0.064085,0.003779,9.571754,0.082051,0.050435,"Mechanism_1"
"1699","Caryomene prumnoides Barneby & Krukoff",5.698379,0.000111,2.5e-05,7.46168,0.012369,0.046471,7.198864,0.008188,0.003779,9.557305,0.076275,0.050435,"Mechanism_1"
"1700","Chondrodendron tomentosum Ruiz & Pav.",5.695734,0.001023,2e-06,7.710448,0.071247,0.0034,7.21587,0.017821,0.000277,9.730812,0.062984,0.00369,"Mechanism_1"
"1701","Cissampelos andromorpha DC.",5.693996,0.000673,0,7.655887,0.036763,0.000877,7.256385,0.009784,7.1e-05,9.606795,0.037623,0.000952,"Mechanism_1"
"1702","Cissampelos arenicola M.Nee & R.Ortiz",5.695078,0.000168,3.7e-05,6.30614,0.016425,0.069706,7.570421,0.006701,0.005669,7.794066,0.016692,0.075653,"Mechanism_1"
"1703","Cissampelos fasciculata Benth.",5.684468,0.002226,2e-06,7.608813,0.069202,0.0041,7.277351,0.024371,0.000333,9.522093,0.07965,0.00445,"Mechanism_1"
"1704","Cissampelos glaberrima A.St.-Hil.",5.693324,0.001006,1e-06,7.238624,0.036363,0.002145,7.318359,0.012307,0.000174,9.131606,0.039373,0.002328,"Mechanism_1"
"1705","Cissampelos grandifolia Triana & Planch.",5.690988,0.001473,2e-06,7.77007,0.059537,0.003168,7.284312,0.022696,0.000258,9.72599,0.058364,0.003439,"Mechanism_1"
"1706","Cissampelos laxiflora Moldenke",5.693139,0.001932,2e-06,7.92179,0.059003,0.004497,7.182529,0.020946,0.000366,9.939486,0.049147,0.004881,"Mechanism_1"
"1707","Cissampelos pareira L.",5.690884,0.000695,0,7.308815,0.025354,0.000511,7.381839,0.007522,4.1e-05,9.173512,0.027773,0.000552,"Mechanism_1"
"1708","Cissampelos tropaeolifolia DC.",5.69107,0.001108,1e-06,7.607221,0.042275,0.001202,7.311294,0.015069,9.9e-05,9.502213,0.044578,0.001316,"Mechanism_1"
